RecordID,Date,City,State,Season,Temperature_C,Humidity_%,WindSpeed_kmph,Precipitation_mm,AirPressure_hPa,WeatherCondition
1933,2023-01-30,Mumbai,Maharashtra,Monsoon,27.0,76,18.3,2.45,1008.3,Haze
1934,2022-11-06,Kolkata,West Bengal,Monsoon,26.1,46,0.8,0.52,1008.9,Fog
1935,2023-06-18,Kolkata,West Bengal,Monsoon,28.3,54,27.4,0.08,1024.3,Haze
1936,2023-06-21,Ahmedabad,Gujarat,Winter,22.6,68,27.9,4.24,1001.0,Haze
1937,2023-06-03,Delhi,Delhi,Summer,36.9,84,32.0,0.12,1005.7,Cloudy
1938,2022-04-12,Mumbai,Maharashtra,Autumn,22.1,59,31.2,0.27,999.3,Fog
1939,2024-05-07,Mumbai,Maharashtra,Autumn,25.8,75,16.5,0.61,1009.2,Rain
1940,2022-07-07,Kolkata,West Bengal,Autumn,28.1,91,13.4,1.32,1001.2,Sunny
1941,2023-06-13,Chennai,Tamil Nadu,Monsoon,31.3,85,16.8,10.72,1018.8,Fog
1942,2022-01-16,Mumbai,Maharashtra,Autumn,26.1,59,15.8,2.96,1012.8,Storm
1943,2022-04-29,Delhi,Delhi,Monsoon,32.1,40,29.0,6.38,1015.9,Sunny
1944,2024-06-12,Hyderabad,Telangana,Winter,16.7,67,19.9,2.59,1015.2,Fog
1945,2024-02-26,Bangalore,Karnataka,Monsoon,33.7,69,11.7,3.32,1012.9,Fog
1946,2022-06-21,Kolkata,West Bengal,Summer,32.7,38,9.4,1.77,1015.8,Haze
1947,2023-09-17,Lucknow,Uttar Pradesh,Monsoon,27.0,56,11.1,0.55,1003.3,Sunny
1948,2023-03-24,Lucknow,Uttar Pradesh,Monsoon,26.1,78,34.7,1.33,1024.9,Sunny
1949,2023-05-09,Jaipur,Rajasthan,Autumn,22.1,93,11.0,1.72,1013.2,Fog
1950,2022-04-02,Hyderabad,Telangana,Monsoon,38.8,88,1.3,5.36,1016.3,Fog
1951,2022-03-31,Pune,Maharashtra,Summer,34.0,57,7.8,0.72,1017.5,Storm
1952,2023-08-31,Mumbai,Maharashtra,Monsoon,26.7,46,15.3,2.81,1004.2,Haze
1953,2024-01-12,Delhi,Delhi,Monsoon,27.1,72,21.2,0.01,1007.6,Fog
1954,2023-03-26,Bangalore,Karnataka,Summer,42.6,67,22.0,1.41,1013.4,Sunny
1955,2023-06-30,Jaipur,Rajasthan,Winter,12.2,55,5.2,0.15,1008.1,Sunny
1956,2022-11-22,Chennai,Tamil Nadu,Summer,29.1,64,16.1,1.01,1012.2,Haze
1957,2023-11-20,Delhi,Delhi,Autumn,28.9,59,0.9,1.3,1011.3,Sunny
1958,2022-05-11,Mumbai,Maharashtra,Monsoon,30.8,92,21.7,1.71,1006.2,Storm
1959,2024-05-24,Kolkata,West Bengal,Monsoon,28.8,62,6.1,0.37,1019.6,Storm
1960,2023-06-25,Lucknow,Uttar Pradesh,Monsoon,24.3,52,26.8,5.61,1013.7,Rain
1961,2024-06-03,Mumbai,Maharashtra,Summer,34.4,88,23.5,0.01,1012.8,Haze
1962,2022-05-27,Mumbai,Maharashtra,Summer,40.8,94,0.1,0.11,994.7,Fog
1963,2023-07-18,Jaipur,Rajasthan,Winter,19.2,54,30.1,0.29,1004.5,Haze
1964,2023-07-26,Pune,Maharashtra,Monsoon,29.7,65,28.1,1.44,998.2,Fog
1965,2022-05-02,Hyderabad,Telangana,Winter,13.1,91,0.2,1.51,1001.6,Sunny
1966,2022-11-02,Pune,Maharashtra,Summer,31.7,77,9.3,0.11,1012.0,Sunny
1967,2023-02-18,Hyderabad,Telangana,Autumn,22.0,66,11.8,0.56,1000.5,Haze
1968,2023-07-08,Ahmedabad,Gujarat,Autumn,24.9,68,22.9,0.16,1005.6,Cloudy
1969,2022-08-19,Ahmedabad,Gujarat,Summer,34.4,82,5.3,0.17,1001.8,Haze
1970,2022-07-19,Chennai,Tamil Nadu,Monsoon,25.8,38,34.2,6.71,1015.2,Storm
1971,2024-03-18,Chennai,Tamil Nadu,Winter,11.4,90,5.1,0.47,997.2,Haze
1972,2024-03-19,Jaipur,Rajasthan,Summer,27.8,91,15.4,0.08,1003.5,Storm
1973,2022-01-27,Bangalore,Karnataka,Winter,20.9,70,33.7,0.22,1014.7,Fog
1974,2024-02-21,Ahmedabad,Gujarat,Winter,16.1,85,33.3,0.43,1006.4,Storm
1975,2022-12-13,Chennai,Tamil Nadu,Autumn,28.0,53,4.2,2.06,1007.1,Haze
1976,2023-12-27,Ahmedabad,Gujarat,Autumn,27.0,76,24.5,4.08,1016.1,Storm
1977,2024-05-09,Bangalore,Karnataka,Monsoon,27.7,78,30.7,0.09,1005.4,Sunny
1978,2022-03-02,Mumbai,Maharashtra,Monsoon,30.2,91,4.0,2.23,1008.5,Fog
1979,2023-09-03,Chennai,Tamil Nadu,Monsoon,23.6,39,13.2,1.36,1021.6,Fog
1980,2023-12-13,Mumbai,Maharashtra,Winter,16.9,93,11.9,0.57,1009.7,Cloudy
1981,2022-02-23,Hyderabad,Telangana,Winter,25.5,72,15.9,0.14,1004.2,Rain
1982,2024-06-01,Bangalore,Karnataka,Monsoon,23.1,59,20.1,0.22,1000.0,Haze
1983,2022-11-01,Lucknow,Uttar Pradesh,Monsoon,24.5,76,27.6,4.1,1003.1,Cloudy
1984,2023-10-05,Lucknow,Uttar Pradesh,Monsoon,28.4,47,22.0,0.22,1015.2,Rain
1985,2023-06-14,Pune,Maharashtra,Monsoon,26.9,74,1.8,0.99,1002.3,Cloudy
1986,2023-12-27,Kolkata,West Bengal,Autumn,28.1,91,29.3,0.7,1006.9,Fog
1987,2023-09-08,Delhi,Delhi,Summer,24.7,92,12.0,0.59,1014.7,Rain
1988,2022-05-19,Chennai,Tamil Nadu,Autumn,25.7,41,26.3,0.31,1024.0,Sunny
1989,2022-12-23,Pune,Maharashtra,Summer,32.4,92,32.9,1.08,1020.4,Fog
1990,2024-04-15,Pune,Maharashtra,Winter,7.2,59,1.3,0.07,1012.3,Rain
1991,2022-10-31,Pune,Maharashtra,Monsoon,27.9,79,15.9,2.27,1008.3,Haze
1992,2023-08-28,Ahmedabad,Gujarat,Monsoon,26.6,94,33.0,6.82,1014.2,Rain
1993,2023-05-13,Lucknow,Uttar Pradesh,Summer,38.7,51,23.6,1.41,1002.4,Rain
1994,2023-03-13,Lucknow,Uttar Pradesh,Summer,33.2,65,8.7,0.87,1014.9,Sunny
1995,2023-05-26,Ahmedabad,Gujarat,Autumn,26.3,65,33.6,1.61,1019.8,Storm
1996,2022-01-17,Pune,Maharashtra,Autumn,27.7,80,10.0,1.67,1009.4,Cloudy
1997,2023-02-18,Hyderabad,Telangana,Monsoon,21.6,64,9.2,2.53,1018.0,Storm
1998,2023-02-12,Hyderabad,Telangana,Autumn,25.7,53,13.0,0.07,1012.3,Storm
1999,2022-12-09,Lucknow,Uttar Pradesh,Monsoon,28.5,82,22.6,2.36,1026.2,Cloudy
2000,2023-04-26,Ahmedabad,Gujarat,Winter,10.8,72,24.5,2.27,1011.2,Storm
